Metric,Measurement,Rank Order,Label,Salary,Job Title,Level,Country,URL
Summary,Percentile,,25th,95400,Customer Success,All,Australia,https://www.levels.fyi/en-gb/t/customer-success/locations/australia
Summary,Percentile,,75th,183000,Customer Success,All,Australia,https://www.levels.fyi/en-gb/t/customer-success/locations/australia
Summary,Percentile,,90th,188000,Customer Success,All,Australia,https://www.levels.fyi/en-gb/t/customer-success/locations/australia
Summary,Percentile,,Median,172435,Customer Success,Senior,Australia,https://www.levels.fyi/en-gb/t/customer-success/levels/senior/locations/australia
Summary,Percentile,,25th,122000,Customer Success,Senior,Australia,https://www.levels.fyi/en-gb/t/customer-success/levels/senior/locations/australia
Summary,Percentile,,75th,208000,Customer Success,Senior,Australia,https://www.levels.fyi/en-gb/t/customer-success/levels/senior/locations/australia
Summary,Percentile,,90th,275000,Customer Success,Senior,Australia,https://www.levels.fyi/en-gb/t/customer-success/levels/senior/locations/australia
Summary,Percentile,,Median,115090,Graphic Designer,All,Australia,https://www.levels.fyi/en-gb/t/graphic-designer/locations/australia
Summary,Percentile,,25th,78300,Graphic Designer,All,Australia,https://www.levels.fyi/en-gb/t/graphic-designer/locations/australia
Summary,Percentile,,75th,144000,Graphic Designer,All,Australia,https://www.levels.fyi/en-gb/t/graphic-designer/locations/australia
Summary,Percentile,,90th,148000,Graphic Designer,All,Australia,https://www.levels.fyi/en-gb/t/graphic-designer/locations/australia
Summary,Percentile,,Median,143585,Graphic Designer,Senior,Australia,https://www.levels.fyi/en-gb/t/graphic-designer/levels/senior/locations/australia
Summary,Percentile,,Median,131634,Mep Engineer,All,Australia,https://www.levels.fyi/en-gb/t/mep-engineer/locations/australia
Summary,Percentile,,Median,201203,Program Manager,All,Australia,https://www.levels.fyi/en-gb/t/program-manager/locations/australia
Summary,Percentile,,25th,164000,Program Manager,All,Australia,https://www.levels.fyi/en-gb/t/program-manager/locations/australia
Summary,Percentile,,75th,262000,Program Manager,All,Australia,https://www.levels.fyi/en-gb/t/program-manager/locations/australia
Summary,Percentile,,90th,321000,Program Manager,All,Australia,https://www.levels.fyi/en-gb/t/program-manager/locations/australia
Summary,Percentile,,Median,221563,Program Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/program-manager/levels/senior/locations/australia
Summary,Percentile,,25th,175000,Program Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/program-manager/levels/senior/locations/australia
Summary,Percentile,,75th,275000,Program Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/program-manager/levels/senior/locations/australia
Summary,Percentile,,90th,363000,Program Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/program-manager/levels/senior/locations/australia
Summary,Percentile,,Median,168627,Product Manager,All,Australia,https://www.levels.fyi/en-gb/t/product-manager/locations/australia
Summary,Percentile,,25th,142000,Product Manager,All,Australia,https://www.levels.fyi/en-gb/t/product-manager/locations/australia
Summary,Percentile,,75th,200000,Product Manager,All,Australia,https://www.levels.fyi/en-gb/t/product-manager/locations/australia
Summary,Percentile,,90th,264000,Product Manager,All,Australia,https://www.levels.fyi/en-gb/t/product-manager/locations/australia
Summary,Percentile,,Median,115878,Product Manager,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/product-manager/levels/entry-level/locations/australia
Summary,Percentile,,25th,97700,Product Manager,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/product-manager/levels/entry-level/locations/australia
Summary,Percentile,,75th,155000,Product Manager,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/product-manager/levels/entry-level/locations/australia
Summary,Percentile,,90th,189000,Product Manager,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/product-manager/levels/entry-level/locations/australia
Summary,Percentile,,Median,191256,Product Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/product-manager/levels/senior/locations/australia
Summary,Percentile,,25th,168000,Product Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/product-manager/levels/senior/locations/australia
Summary,Percentile,,75th,232000,Product Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/product-manager/levels/senior/locations/australia
Summary,Percentile,,90th,284000,Product Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/product-manager/levels/senior/locations/australia
Summary,Percentile,,Median,100911,Civil Engineer,All,Australia,https://www.levels.fyi/en-gb/t/civil-engineer/locations/australia
Summary,Percentile,,25th,81400,Civil Engineer,All,Australia,https://www.levels.fyi/en-gb/t/civil-engineer/locations/australia
Summary,Percentile,,75th,138000,Civil Engineer,All,Australia,https://www.levels.fyi/en-gb/t/civil-engineer/locations/australia
Summary,Percentile,,90th,154000,Civil Engineer,All,Australia,https://www.levels.fyi/en-gb/t/civil-engineer/locations/australia
Summary,Percentile,,Median,73403,Civil Engineer,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/civil-engineer/levels/entry-level/locations/australia
Summary,Percentile,,25th,65500,Civil Engineer,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/civil-engineer/levels/entry-level/locations/australia
Summary,Percentile,,75th,83100,Civil Engineer,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/civil-engineer/levels/entry-level/locations/australia
Summary,Percentile,,90th,85900,Civil Engineer,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/civil-engineer/levels/entry-level/locations/australia
Summary,Percentile,,Median,145539,Civil Engineer,Senior,Australia,https://www.levels.fyi/en-gb/t/civil-engineer/levels/senior/locations/australia
Summary,Percentile,,25th,121000,Civil Engineer,Senior,Australia,https://www.levels.fyi/en-gb/t/civil-engineer/levels/senior/locations/australia
